date,price,bedrooms,bathrooms,sqft_living,floors,condition,city,statezip,country
22-05-2014 00:00,805000,4,2.75,2410,1,5,Seattle,WA 98107,USA
22-05-2014 00:00,398000,2,1,590,1.5,3,Black Diamond,WA 98010,USA
22-05-2014 00:00,665000,4,2.5,2600,2,3,Newcastle,WA 98059,USA
22-05-2014 00:00,592500,4,3,2170,1,4,Redmond,WA 98052,USA
22-05-2014 00:00,940000,4,2.75,2080,1.5,3,Seattle,WA 98107,USA
22-05-2014 00:00,655000,4,2.5,2860,2,3,Sammamish,WA 98075,USA
22-05-2014 00:00,622500,4,2.5,2980,2,3,Snoqualmie,WA 98065,USA
22-05-2014 00:00,380000,2,2.5,1230,2,3,Seattle,WA 98144,USA
22-05-2014 00:00,648360,4,1.75,2260,1,4,Kirkland,WA 98033,USA
22-05-2014 00:00,432000,3,2.75,2200,1,3,Redmond,WA 98053,USA
22-05-2014 00:00,1050000,4,2.5,3030,1.5,4,Bellevue,WA 98004,USA
22-05-2014 00:00,353250,2,1,1060,2,3,Seattle,WA 98144,USA
22-05-2014 00:00,1000000,4,3,4260,2,3,Sammamish,WA 98075,USA
22-05-2014 00:00,320000,3,2.25,998,2,3,Seattle,WA 98117,USA
22-05-2014 00:00,349900,4,2.5,2052,2,3,Federal Way,WA 98003,USA
22-05-2014 00:00,330000,4,3.5,3150,2,3,Kent,WA 98042,USA
22-05-2014 00:00,408000,3,2.25,1950,1,4,SeaTac,WA 98188,USA
22-05-2014 00:00,321000,3,2.25,1347,3,3,Seattle,WA 98125,USA
22-05-2014 00:00,1051000,4,3.75,3860,2.5,3,Issaquah,WA 98029,USA
22-05-2014 00:00,2150000,4,5.5,5060,2,3,Bellevue,WA 98004,USA
22-05-2014 00:00,359000,3,1.5,1360,3,3,Seattle,WA 98103,USA
22-05-2014 00:00,300000,5,2.5,2760,2,3,Seattle,WA 98108,USA
22-05-2014 00:00,380000,5,3.5,2420,2,3,Seattle,WA 98118,USA
22-05-2014 00:00,660000,3,2.5,2450,2,3,Redmond,WA 98053,USA
22-05-2014 00:00,355000,3,2.25,1280,3,3,Seattle,WA 98103,USA
22-05-2014 00:00,259000,3,2.5,1550,2,3,Auburn,WA 98002,USA
22-05-2014 00:00,353000,1,1,550,2,3,Seattle,WA 98122,USA
22-05-2014 00:00,430000,2,2.5,1520,2,3,Seattle,WA 98144,USA
23-05-2014 00:00,460000,3,1,1670,1.5,4,Seattle,WA 98117,USA
23-05-2014 00:00,80000,1,0.75,430,1,2,Carnation,WA 98014,USA
23-05-2014 00:00,782000,4,2.5,2380,2,4,Bellevue,WA 98006,USA
23-05-2014 00:00,218000,3,1,960,1,5,Enumclaw,WA 98022,USA
23-05-2014 00:00,325000,3,1,1920,1,3,Seattle,WA 98118,USA
23-05-2014 00:00,980000,4,3,3680,1,3,Seattle,WA 98199,USA
23-05-2014 00:00,902000,4,2.25,2530,1,5,Bellevue,WA 98006,USA
23-05-2014 00:00,556000,5,2.5,3840,2,3,Federal Way,WA 98023,USA
23-05-2014 00:00,662990,3,1.75,1240,1.5,5,Seattle,WA 98116,USA
23-05-2014 00:00,225000,2,1,1300,1.5,4,Ravensdale,WA 98051,USA
23-05-2014 00:00,439950,4,2.5,2380,2,3,Renton,WA 98059,USA
23-05-2014 00:00,175000,2,1,1300,1,5,Auburn,WA 98001,USA
23-05-2014 00:00,306000,2,1,780,1,4,Woodinville,WA 98077,USA
23-05-2014 00:00,235000,4,2.5,1810,1,3,Kent,WA 98042,USA
23-05-2014 00:00,399500,3,1.75,2420,2,3,North Bend,WA 98045,USA
23-05-2014 00:00,478000,3,1,1280,1.5,3,Seattle,WA 98115,USA
23-05-2014 00:00,515000,2,1,1680,1,4,Seattle,WA 98136,USA
23-05-2014 00:00,550000,3,2.5,2510,2,3,Renton,WA 98056,USA
23-05-2014 00:00,149000,3,1,1700,1,3,Seattle,WA 98146,USA
23-05-2014 00:00,526000,3,1.75,1680,1,3,Seattle,WA 98115,USA
23-05-2014 00:00,527550,1,0.75,820,1,3,Snoqualmie,WA 98065,USA
23-05-2014 00:00,1050000,3,4,4380,2,5,Redmond,WA 98052,USA
23-05-2014 00:00,625000,3,2.5,2600,1,3,Sammamish,WA 98074,USA
23-05-2014 00:00,950000,5,3.25,3400,2,3,Bellevue,WA 98007,USA
23-05-2014 00:00,377691,5,1.75,2120,1,4,Shoreline,WA 98133,USA
23-05-2014 00:00,648475,4,2.75,2250,1,3,Seattle,WA 98109,USA
23-05-2014 00:00,383000,3,1,1800,1,4,Seattle,WA 98126,USA
23-05-2014 00:00,535000,3,2.5,2210,2,3,Redmond,WA 98052,USA
23-05-2014 00:00,449950,3,2,1560,2,3,Seattle,WA 98115,USA
23-05-2014 00:00,465425,4,2.75,2430,1,3,Woodinville,WA 98072,USA
23-05-2014 00:00,675000,4,2.5,2560,2,4,Sammamish,WA 98075,USA
23-05-2014 00:00,599000,3,2.75,1960,1.5,5,Seattle,WA 98103,USA
23-05-2014 00:00,416000,3,1.5,1110,1,4,Redmond,WA 98052,USA
23-05-2014 00:00,595000,2,1.5,1030,1,3,Seattle,WA 98109,USA
23-05-2014 00:00,200000,4,1,1350,1,3,Renton,WA 98055,USA
23-05-2014 00:00,402000,3,2,1540,2,3,Issaquah,WA 98029,USA
23-05-2014 00:00,433000,4,1.75,1830,1,4,Bellevue,WA 98006,USA
23-05-2014 00:00,275000,4,1.5,1930,2,3,Federal Way,WA 98003,USA
23-05-2014 00:00,410000,3,2,1650,1.5,3,Kirkland,WA 98034,USA
23-05-2014 00:00,554820,4,2,3510,1,3,Burien,WA 98166,USA
23-05-2014 00:00,1325000,4,3,3370,1,3,Seattle,WA 98117,USA
23-05-2014 00:00,735000,3,2.5,2390,2,3,Redmond,WA 98052,USA
23-05-2014 00:00,607000,3,1,1230,1,4,Bellevue,WA 98004,USA
23-05-2014 00:00,549900,4,3,2830,2,4,Auburn,WA 98092,USA
23-05-2014 00:00,258000,3,1.75,1620,1,3,Maple Valley,WA 98038,USA
23-05-2014 00:00,661254,4,4,2290,1.5,5,Seattle,WA 98116,USA
23-05-2014 00:00,945000,4,2,2840,1,3,Clyde Hill,WA 98004,USA
23-05-2014 00:00,799950,4,3.5,4220,2,3,Auburn,WA 98092,USA
23-05-2014 00:00,132500,3,1,1080,1,3,Auburn,WA 98001,USA
23-05-2014 00:00,467100,3,1.75,1620,1,3,Redmond,WA 98052,USA
23-05-2014 00:00,1610000,4,3.5,4390,2,3,Mercer Island,WA 98040,USA
23-05-2014 00:00,641000,3,1.75,1620,1,5,Seattle,WA 98117,USA
23-05-2014 00:00,350000,3,1,1010,1,4,Shoreline,WA 98155,USA
23-05-2014 00:00,335000,4,2.5,1750,1,4,Renton,WA 98058,USA
23-05-2014 00:00,900000,3,3.5,4080,1.5,3,Auburn,WA 98092,USA
23-05-2014 00:00,440000,4,2.5,2560,1,4,Issaquah,WA 98027,USA
23-05-2014 00:00,464600,3,1.75,1120,1.5,4,Seattle,WA 98136,USA
23-05-2014 00:00,1200000,4,3.5,4740,2,3,Redmond,WA 98053,USA
23-05-2014 00:00,300000,2,1,1340,1,3,Seattle,WA 98178,USA
23-05-2014 00:00,670500,4,2,1590,1,3,Seattle,WA 98102,USA
23-05-2014 00:00,552000,3,1,1430,1,4,Seattle,WA 98115,USA
23-05-2014 00:00,244000,4,1,1450,1,3,Seattle,WA 98146,USA
23-05-2014 00:00,788600,4,2.75,3500,2,3,Redmond,WA 98053,USA
23-05-2014 00:00,445000,3,2,1630,1,3,Renton,WA 98056,USA
23-05-2014 00:00,530000,4,1.75,1814,1,4,Seattle,WA 98115,USA
23-05-2014 00:00,90000,2,1,580,1,3,Seattle,WA 98178,USA
23-05-2014 00:00,585000,3,2,1670,1.5,3,Seattle,WA 98117,USA
23-05-2014 00:00,498000,2,2,1140,1,3,Kirkland,WA 98033,USA
23-05-2014 00:00,379000,2,1,800,1,3,Seattle,WA 98115,USA
23-05-2014 00:00,462000,3,1.75,1300,1,5,Seattle,WA 98115,USA
23-05-2014 00:00,388000,4,2.5,2440,2,3,Renton,WA 98058,USA
23-05-2014 00:00,255000,3,2,1490,1.5,3,Kent,WA 98031,USA
23-05-2014 00:00,665000,3,2.75,1800,1,4,Bellevue,WA 98006,USA
23-05-2014 00:00,550000,3,2,1830,1,5,Bellevue,WA 98006,USA
23-05-2014 00:00,606000,3,1,1500,1,3,Seattle,WA 98107,USA
23-05-2014 00:00,334000,4,2.5,2210,1,4,Seattle,WA 98178,USA
23-05-2014 00:00,360000,3,2,1270,3,3,Seattle,WA 98103,USA
23-05-2014 00:00,235000,2,1,1140,1.5,3,Seattle,WA 98126,USA
23-05-2014 00:00,580000,3,2.5,1620,3,3,Seattle,WA 98103,USA
23-05-2014 00:00,355000,3,2,1220,3,3,Seattle,WA 98103,USA
23-05-2014 00:00,375000,2,2.5,750,2,3,Seattle,WA 98122,USA
24-05-2014 00:00,372000,4,1.75,1960,1,5,North Bend,WA 98045,USA
24-05-2014 00:00,479000,3,1,1370,1.5,3,Seattle,WA 98103,USA
24-05-2014 00:00,2000000,5,4,4580,3,3,Sammamish,WA 98075,USA
24-05-2014 00:00,1680000,4,4.25,5584,2,3,Carnation,WA 98014,USA
24-05-2014 00:00,501000,2,1,1010,1,5,Seattle,WA 98115,USA
24-05-2014 00:00,245000,3,1.75,1260,1,3,Maple Valley,WA 98038,USA
24-05-2014 00:00,496700,3,2.5,1740,2,4,Issaquah,WA 98029,USA
24-05-2014 00:00,347000,4,1.5,2670,2,3,Auburn,WA 98092,USA
24-05-2014 00:00,199000,2,1,720,1,5,Renton,WA 98058,USA
24-05-2014 00:00,440500,3,2.5,2460,2,3,Snoqualmie,WA 98065,USA
24-05-2014 00:00,820000,4,2.5,3670,2,3,Sammamish,WA 98075,USA
25-05-2014 00:00,325000,4,3.5,2630,1.5,3,SeaTac,WA 98188,USA
25-05-2014 00:00,195000,3,1.75,1570,1,3,Enumclaw,WA 98022,USA
25-05-2014 00:00,675000,3,3,2980,1,3,Redmond,WA 98052,USA
25-05-2014 00:00,295000,3,2.5,1560,2,3,Maple Valley,WA 98038,USA
25-05-2014 00:00,355300,3,2.5,1620,1,5,Shoreline,WA 98133,USA
26-05-2014 00:00,276000,3,1,1140,1,3,Seattle,WA 98106,USA
26-05-2014 00:00,460000,2,1.5,2730,1,4,Duvall,WA 98019,USA
26-05-2014 00:00,880000,3,2,2130,1,4,Woodinville,WA 98072,USA
26-05-2014 00:00,370000,3,2.5,1780,2,3,Shoreline,WA 98155,USA
26-05-2014 00:00,346000,4,2.5,2100,2,3,Renton,WA 98058,USA
26-05-2014 00:00,172500,3,1,1140,1,3,Auburn,WA 98001,USA
26-05-2014 00:00,379950,3,1.5,1690,1,4,Kenmore,WA 98028,USA
27-05-2014 00:00,468000,2,1,1160,1,4,Seattle,WA 98115,USA
27-05-2014 00:00,477000,4,2.75,1720,2,3,Seattle,WA 98118,USA
27-05-2014 00:00,529000,3,1,1210,1.5,4,Seattle,WA 98107,USA
27-05-2014 00:00,312000,3,1.5,1255,3,3,Seattle,WA 98125,USA
27-05-2014 00:00,326100,2,1,880,1,3,Seattle,WA 98177,USA
27-05-2014 00:00,360000,3,1,1050,1.5,3,Seattle,WA 98125,USA
27-05-2014 00:00,438000,3,1.75,1650,1,4,Kenmore,WA 98028,USA
27-05-2014 00:00,360000,3,1,1570,1,3,Shoreline,WA 98177,USA
27-05-2014 00:00,1050000,4,2.5,2920,1,3,Seattle,WA 98144,USA
27-05-2014 00:00,688000,4,3,3000,1.5,3,Seattle,WA 98144,USA
27-05-2014 00:00,585000,3,1.75,1850,1,4,Issaquah,WA 98027,USA
27-05-2014 00:00,265000,3,2.5,1440,1,4,Kent,WA 98031,USA
27-05-2014 00:00,375000,3,1.75,1440,1,3,Kirkland,WA 98034,USA
27-05-2014 00:00,326500,3,1,1810,2,3,Woodinville,WA 98072,USA
27-05-2014 00:00,160000,2,1,1180,1,3,Seattle,WA 98178,USA
27-05-2014 00:00,1570000,4,3.75,3070,2,5,Seattle,WA 98112,USA
27-05-2014 00:00,735000,5,2.75,3390,2,3,Sammamish,WA 98075,USA
27-05-2014 00:00,400000,2,1,1470,1,2,Seattle,WA 98115,USA
27-05-2014 00:00,800000,4,2.5,2680,1,3,Kirkland,WA 98033,USA
27-05-2014 00:00,949880,4,2.25,2290,2,3,Bellevue,WA 98004,USA
27-05-2014 00:00,405000,3,1.75,1980,1,4,Shoreline,WA 98133,USA
27-05-2014 00:00,399000,4,2.5,2870,2,3,Renton,WA 98058,USA
27-05-2014 00:00,730001,3,2,1840,1,5,Seattle,WA 98117,USA
27-05-2014 00:00,1795000,4,3.25,4060,2,3,Mercer Island,WA 98040,USA
27-05-2014 00:00,260000,3,2,1630,1,3,Pacific,WA 98047,USA
27-05-2014 00:00,751750,2,2,1880,1.5,3,Seattle,WA 98112,USA
27-05-2014 00:00,325000,3,1.75,1780,1,4,Kent,WA 98042,USA
27-05-2014 00:00,344950,4,2,2330,1,4,Kent,WA 98030,USA
27-05-2014 00:00,457500,3,1.75,1840,1,5,Seattle,WA 98108,USA
27-05-2014 00:00,389000,5,2,2330,1,4,Kenmore,WA 98028,USA
27-05-2014 00:00,515000,4,2.5,3200,2,3,Renton,WA 98059,USA
27-05-2014 00:00,732000,3,2.5,2330,2,3,Seattle,WA 98107,USA
27-05-2014 00:00,415000,3,2.25,1950,1,3,Shoreline,WA 98155,USA
27-05-2014 00:00,1655000,4,3.5,3080,2,3,Seattle,WA 98199,USA
27-05-2014 00:00,535000,2,1,1040,1,3,Seattle,WA 98115,USA
27-05-2014 00:00,540000,4,4.25,1960,2,3,Seattle,WA 98116,USA
27-05-2014 00:00,525000,5,3,2750,1.5,5,Seattle,WA 98115,USA
27-05-2014 00:00,570000,3,1.75,1930,1,3,Woodinville,WA 98072,USA
27-05-2014 00:00,569950,5,4.5,4850,2,3,Federal Way,WA 98023,USA
27-05-2014 00:00,283200,4,2.5,1982,2,3,Kent,WA 98030,USA
27-05-2014 00:00,1100000,3,2.75,2640,1.5,5,Seattle,WA 98112,USA
27-05-2014 00:00,830000,4,2.5,1850,1,3,Redmond,WA 98052,USA
27-05-2014 00:00,495000,4,2.25,1940,1,4,Bellevue,WA 98007,USA
27-05-2014 00:00,292050,5,3,2840,1,3,Tukwila,WA 98178,USA
27-05-2014 00:00,415000,5,1.5,1900,1,3,Kirkland,WA 98034,USA
27-05-2014 00:00,295832,5,1,1410,1,5,Des Moines,WA 98198,USA
27-05-2014 00:00,450000,4,2.5,2520,2,3,Duvall,WA 98019,USA
27-05-2014 00:00,1381000,4,3.75,3160,2.5,3,Mercer Island,WA 98040,USA
27-05-2014 00:00,857000,4,3,3720,2,3,Kirkland,WA 98033,USA
27-05-2014 00:00,499950,3,3.5,1820,2,3,Seattle,WA 98144,USA
27-05-2014 00:00,465000,3,2,1560,1,5,Kirkland,WA 98034,USA
27-05-2014 00:00,329000,3,1,1600,1,4,Seattle,WA 98106,USA
27-05-2014 00:00,475000,3,2,1230,1,4,Redmond,WA 98052,USA
27-05-2014 00:00,255000,3,1,960,1,3,Shoreline,WA 98155,USA
27-05-2014 00:00,435000,3,1,1270,1.5,3,Seattle,WA 98126,USA
27-05-2014 00:00,685000,3,2.5,2810,2,3,Bellevue,WA 98006,USA
27-05-2014 00:00,715000,2,2.5,2160,1,3,Redmond,WA 98053,USA
27-05-2014 00:00,780000,3,3,2520,1.5,3,Seattle,WA 98119,USA
27-05-2014 00:00,345000,2,1.5,1180,2,3,Seattle,WA 98144,USA
27-05-2014 00:00,355000,4,2.25,1810,2,3,Renton,WA 98059,USA
27-05-2014 00:00,282000,3,2.5,1680,1,3,Kent,WA 98031,USA
27-05-2014 00:00,244000,3,1,910,1,4,Burien,WA 98166,USA
27-05-2014 00:00,967500,3,3.75,3250,2,4,Seattle,WA 98199,USA
27-05-2014 00:00,375000,3,1.5,2000,1,3,Seattle,WA 98118,USA
27-05-2014 00:00,1600000,3,3.25,3790,2,3,Seattle,WA 98177,USA
27-05-2014 00:00,527500,3,1.75,2310,1,3,Issaquah,WA 98027,USA
27-05-2014 00:00,994000,3,2.25,2510,1.5,5,Seattle,WA 98199,USA
27-05-2014 00:00,313000,3,1.75,1320,1,5,Shoreline,WA 98133,USA
27-05-2014 00:00,587000,3,2.25,2370,2,3,Redmond,WA 98053,USA
27-05-2014 00:00,304000,3,1,900,1,4,Kirkland,WA 98034,USA
27-05-2014 00:00,675000,3,2.5,2540,2,4,Seattle,WA 98177,USA
27-05-2014 00:00,305000,4,1,2100,1,4,Renton,WA 98058,USA
27-05-2014 00:00,280000,3,1,1200,1,3,Seattle,WA 98168,USA
27-05-2014 00:00,960000,5,4,3720,2,3,Sammamish,WA 98075,USA
27-05-2014 00:00,500000,3,2.25,1760,2,3,Issaquah,WA 98029,USA
27-05-2014 00:00,274950,3,1.75,1670,1,3,Covington,WA 98042,USA
27-05-2014 00:00,455600,3,2.5,2420,2,3,Snoqualmie,WA 98065,USA
27-05-2014 00:00,970000,5,3,3480,2,4,Mercer Island,WA 98040,USA
27-05-2014 00:00,312900,4,2.5,1630,2,3,Maple Valley,WA 98038,USA
27-05-2014 00:00,535000,4,2.5,2340,2,3,Seattle,WA 98146,USA
27-05-2014 00:00,427000,2,1,920,1,3,Seattle,WA 98103,USA
27-05-2014 00:00,405000,2,1,910,1,3,Seattle,WA 98115,USA
27-05-2014 00:00,480000,3,1,1150,1,3,Seattle,WA 98126,USA
27-05-2014 00:00,725000,3,1.5,2500,1.5,3,Seattle,WA 98107,USA
27-05-2014 00:00,293000,4,2.5,3250,1,3,Auburn,WA 98092,USA
27-05-2014 00:00,268000,4,2,1930,1,4,Burien,WA 98168,USA
27-05-2014 00:00,475000,4,3.5,3400,2,3,Vashon,WA 98070,USA
27-05-2014 00:00,488000,3,2.5,1590,3,3,Seattle,WA 98117,USA
27-05-2014 00:00,760000,4,2.5,3330,2,3,Redmond,WA 98052,USA
27-05-2014 00:00,1710000,5,4.5,4590,2,3,Kirkland,WA 98033,USA
27-05-2014 00:00,754950,3,2.5,2610,2,3,Kirkland,WA 98033,USA
27-05-2014 00:00,263900,3,2.5,1658,2,3,Des Moines,WA 98198,USA
27-05-2014 00:00,460000,3,3.5,1600,2,3,Seattle,WA 98117,USA
27-05-2014 00:00,399950,3,3,1296,3,3,Seattle,WA 98125,USA
27-05-2014 00:00,370000,2,2.25,1280,2,3,Seattle,WA 98118,USA
27-05-2014 00:00,1149000,4,3,5940,2,3,Snoqualmie,WA 98065,USA
27-05-2014 00:00,450800,4,3.25,2510,2,3,Renton,WA 98056,USA
27-05-2014 00:00,627000,3,3.5,2710,2,3,Issaquah,WA 98027,USA
27-05-2014 00:00,495000,3,2.5,1750,3,3,Seattle,WA 98118,USA
28-05-2014 00:00,310000,3,1,1430,1.5,4,Kenmore,WA 98028,USA
28-05-2014 00:00,550000,4,1,1660,1,1,Redmond,WA 98052,USA
28-05-2014 00:00,215000,2,1,1320,1,4,Burien,WA 98168,USA
28-05-2014 00:00,799000,4,3,2580,2,3,Redmond,WA 98053,USA
28-05-2014 00:00,630000,4,2.5,2740,2,3,Woodinville,WA 98077,USA
28-05-2014 00:00,267000,3,2.5,2495,2,3,Federal Way,WA 98001,USA
28-05-2014 00:00,900000,6,2.75,2300,1.5,4,Mercer Island,WA 98040,USA
28-05-2014 00:00,365000,3,1.5,1300,1,3,Kenmore,WA 98028,USA
28-05-2014 00:00,544500,4,2.5,2230,1,5,Issaquah,WA 98075,USA
28-05-2014 00:00,599000,4,2.75,2020,1,3,Seattle,WA 98122,USA
28-05-2014 00:00,815000,4,2.25,2000,2,3,Seattle,WA 98115,USA
28-05-2014 00:00,254000,2,1,1060,1,4,Shoreline,WA 98133,USA
28-05-2014 00:00,740000,2,1.75,2080,1,5,Seattle,WA 98117,USA
28-05-2014 00:00,225000,3,2,2030,1,4,Auburn,WA 98001,USA
28-05-2014 00:00,925000,3,2.5,2690,2,5,Seattle,WA 98115,USA
28-05-2014 00:00,1285000,4,2.5,3240,1,3,Seattle,WA 98105,USA
28-05-2014 00:00,537000,3,2.5,1550,2,5,Kirkland,WA 98033,USA
28-05-2014 00:00,335000,4,2,1480,1,5,Seattle,WA 98108,USA
28-05-2014 00:00,840000,4,2.75,3040,2,3,Seattle,WA 98102,USA
28-05-2014 00:00,224000,3,1.5,1560,1,4,Auburn,WA 98001,USA
28-05-2014 00:00,395000,3,2.5,2250,2,3,Renton,WA 98059,USA
28-05-2014 00:00,450000,3,1,1100,1,3,Seattle,WA 98116,USA
28-05-2014 00:00,681000,3,1,1700,1.5,3,Seattle,WA 98118,USA
28-05-2014 00:00,898000,5,1.5,2680,1,4,Bellevue,WA 98004,USA
28-05-2014 00:00,370000,3,1,800,1,4,Seattle,WA 98103,USA
28-05-2014 00:00,429000,2,1.75,1350,1,3,Redmond,WA 98053,USA
28-05-2014 00:00,150000,3,1,820,1.5,3,Seattle,WA 98106,USA
28-05-2014 00:00,555000,3,2.5,3160,2,3,Bothell,WA 98011,USA
28-05-2014 00:00,326000,3,2.75,1720,1,4,Renton,WA 98058,USA
28-05-2014 00:00,225000,3,2.5,1680,2,3,Auburn,WA 98092,USA
28-05-2014 00:00,245100,3,1.75,1300,1,3,Auburn,WA 98092,USA
28-05-2014 00:00,665000,3,2.5,2190,2,3,Sammamish,WA 98074,USA
28-05-2014 00:00,535000,3,2.5,1720,2,3,Issaquah,WA 98029,USA
28-05-2014 00:00,305000,3,1,1160,1,3,Woodinville,WA 98077,USA
28-05-2014 00:00,999000,7,4,3150,1,3,Bellevue,WA 98007,USA
28-05-2014 00:00,215000,3,1.75,1210,1,4,Pacific,WA 98047,USA
28-05-2014 00:00,432500,3,1.75,1980,1,3,Seattle,WA 98103,USA
28-05-2014 00:00,655000,4,2.5,2990,2,3,Sammamish,WA 98074,USA
28-05-2014 00:00,266200,3,1.5,1430,1,4,Renton,WA 98059,USA
28-05-2014 00:00,244615,3,2.5,2060,2,3,Kent,WA 98032,USA
28-05-2014 00:00,460000,4,3,2230,2,3,Kent,WA 98030,USA
28-05-2014 00:00,370000,4,2.5,3090,2,3,Federal Way,WA 98023,USA
28-05-2014 00:00,465000,6,3.25,4250,1,3,Federal Way,WA 98003,USA
28-05-2014 00:00,1175000,3,2.5,1970,1,3,Seattle,WA 98136,USA
28-05-2014 00:00,189000,2,2,1700,1,5,Auburn,WA 98002,USA
28-05-2014 00:00,820000,3,2.5,2510,2,3,Seattle,WA 98136,USA
28-05-2014 00:00,968000,6,2.75,3610,1,5,Sammamish,WA 98075,USA
28-05-2014 00:00,1400000,4,3.25,2980,2,3,Seattle,WA 98144,USA
28-05-2014 00:00,438750,3,1.75,1610,1,4,Seattle,WA 98125,USA
28-05-2014 00:00,1210000,4,2.75,3650,2,4,Seattle,WA 98115,USA
28-05-2014 00:00,600000,4,2,2510,1,3,Kirkland,WA 98034,USA
28-05-2014 00:00,589000,3,1,1110,1.5,5,Seattle,WA 98199,USA
28-05-2014 00:00,590000,3,2,1650,2,4,Seattle,WA 98116,USA
28-05-2014 00:00,479900,3,2,1980,1,3,Kent,WA 98042,USA
28-05-2014 00:00,210000,2,1.5,880,2,3,Seattle,WA 98126,USA
28-05-2014 00:00,745000,3,1.75,1490,1,4,Beaux Arts Village,WA 98004,USA
28-05-2014 00:00,840500,3,2,2520,1.5,4,Seattle,WA 98119,USA
28-05-2014 00:00,420000,3,1.75,1820,1,3,Redmond,WA 98053,USA
28-05-2014 00:00,565000,7,4.5,4140,1,3,Seattle,WA 98125,USA
28-05-2014 00:00,840000,4,2.5,3420,2,3,Sammamish,WA 98074,USA
28-05-2014 00:00,681716,4,2.5,3150,2,3,Renton,WA 98056,USA
28-05-2014 00:00,600000,3,1.75,1580,1,3,Bellevue,WA 98005,USA
28-05-2014 00:00,380000,3,2,1660,1,3,Seattle,WA 98136,USA
28-05-2014 00:00,168500,3,1,1100,1,3,Covington,WA 98042,USA
28-05-2014 00:00,355000,2,1,1270,1,4,Seattle,WA 98103,USA
28-05-2014 00:00,277000,4,1,1450,1,3,Seattle,WA 98146,USA
28-05-2014 00:00,236000,4,2.25,1830,1,4,Federal Way,WA 98023,USA
28-05-2014 00:00,270000,3,1.75,1300,1,4,Seattle,WA 98106,USA
28-05-2014 00:00,700000,2,1.75,2320,1.5,3,Seattle,WA 98144,USA
28-05-2014 00:00,425000,4,2.75,1680,1,4,Kenmore,WA 98028,USA
28-05-2014 00:00,635000,3,2.5,2300,1.5,4,Seattle,WA 98144,USA
28-05-2014 00:00,510250,3,1.75,1400,1,3,Seattle,WA 98117,USA
28-05-2014 00:00,960000,4,2.25,2410,2,5,Seattle,WA 98117,USA
28-05-2014 00:00,254000,3,2,1480,1,4,Maple Valley,WA 98038,USA
28-05-2014 00:00,299000,3,1,1390,1.5,4,Shoreline,WA 98155,USA
28-05-2014 00:00,175000,2,1,830,1,3,Maple Valley,WA 98038,USA
28-05-2014 00:00,157500,2,1,740,1,3,Kent,WA 98031,USA
28-05-2014 00:00,580000,5,2,1940,1,5,Seattle,WA 98115,USA
28-05-2014 00:00,124740,3,1,1340,1,4,Kent,WA 98042,USA
28-05-2014 00:00,1970000,8,3.5,4440,2,5,Seattle,WA 98112,USA
28-05-2014 00:00,285000,2,1,800,1,3,Seattle,WA 98125,USA
28-05-2014 00:00,242000,3,1.75,1310,1,3,SeaTac,WA 98198,USA
28-05-2014 00:00,840000,4,1.75,2330,2,5,Seattle,WA 98105,USA
28-05-2014 00:00,474800,2,3.25,1400,3,3,Seattle,WA 98103,USA
28-05-2014 00:00,490000,4,2.5,2360,2,3,Woodinville,WA 98072,USA
28-05-2014 00:00,465000,3,2.25,1840,2,3,Kirkland,WA 98034,USA
28-05-2014 00:00,515000,4,2.5,2680,2,3,Snoqualmie,WA 98065,USA
28-05-2014 00:00,430000,3,3.75,3890,1,3,Seattle,WA 98178,USA
28-05-2014 00:00,253400,3,2,1400,1,5,Federal Way,WA 98003,USA
28-05-2014 00:00,355000,3,2.5,2400,1,3,Federal Way,WA 98023,USA
28-05-2014 00:00,740000,4,2.25,2920,2,4,Fall City,WA 98024,USA
28-05-2014 00:00,186950,2,2,1390,2,3,Federal Way,WA 98003,USA
28-05-2014 00:00,306000,3,2.5,1680,2,3,Renton,WA 98058,USA
28-05-2014 00:00,510000,4,1.5,2040,1,4,Bellevue,WA 98007,USA
28-05-2014 00:00,345000,2,1,1080,1,3,Seattle,WA 98117,USA
28-05-2014 00:00,875000,3,2.75,2280,1,5,Seattle,WA 98103,USA
28-05-2014 00:00,700000,4,3.5,4490,2,3,Snoqualmie,WA 98065,USA
28-05-2014 00:00,1400000,4,3.25,4700,1,3,Seattle,WA 98116,USA
28-05-2014 00:00,499950,4,2.5,2798,2,3,Renton,WA 98055,USA
28-05-2014 00:00,739000,3,2.5,2810,2,3,Redmond,WA 98052,USA
28-05-2014 00:00,363000,4,2.5,3753,2,3,Federal Way,WA 98023,USA
28-05-2014 00:00,782000,4,3.5,3910,2,3,Issaquah,WA 98029,USA
28-05-2014 00:00,325000,2,2.5,1050,2,3,Seattle,WA 98144,USA
29-05-2014 00:00,485000,4,1,1600,1.5,4,Seattle,WA 98103,USA
29-05-2014 00:00,452000,4,2.25,2590,1,4,Kenmore,WA 98028,USA
29-05-2014 00:00,264950,4,2.25,1720,1,4,Federal Way,WA 98023,USA
29-05-2014 00:00,472000,6,2.5,4410,1,4,Federal Way,WA 98003,USA
29-05-2014 00:00,267500,3,1.75,1590,1,3,SeaTac,WA 98188,USA
29-05-2014 00:00,565000,4,2.5,2440,2,3,Redmond,WA 98053,USA
29-05-2014 00:00,535000,3,2.5,1360,3,3,Seattle,WA 98115,USA
